Suburb,Address,Rooms,Type,Price,Method,agentName,Date,Distance,Postcode,Bathroom,parkingSpot,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,hasGarden,hasSwimmingPool,hasFence,propertyId,isLandCleared,numberOfSharedWalls,numberOfLevels,underConstruction,agentId,buyerName,buyerId,gender,age,floorLevel,hasBalcony,transactionId,hasElevator
Braybrook,3 Cross St,3,h,652000,S,Barry,8/10/2016,10.8,3019,2,1,216,145,2010,Maribyrnong City Council,-37.7865,144.8605,Western Metropolitan,3589,FALSE,FALSE,FALSE,8370,TRUE,0,0,FALSE,17,Saad Al Nashhaibi,1693,M,65,0,TRUE,1347,FALSE
Braybrook,2 Riley Ct,4,h,850000,SA,Sweeney,8/10/2016,10.8,3019,2,2,606,240,2002,Maribyrnong City Council,-37.788,144.862,Western Metropolitan,3589,TRUE,FALSE,FALSE,13931,TRUE,0,0,FALSE,40,Carl Wade,1695,F,29,0,FALSE,1348,FALSE
Braybrook,21 Hughes St,3,h,575000,S,Trimson,10/12/2016,10.8,3019,1,3,559,98,1955,Maribyrnong City Council,-37.7923,144.852,Western Metropolitan,3589,TRUE,FALSE,TRUE,5600,TRUE,0,0,FALSE,98,Terence James,1700,M,49,0,FALSE,1352,FALSE
Braybrook,19 Kannan Bvd,4,h,882000,S,Village,10/12/2016,10.8,3019,2,2,393,216,2008,Maribyrnong City Council,-37.7763,144.8543,Western Metropolitan,3589,TRUE,FALSE,TRUE,32554,TRUE,0,0,FALSE,41,Donna Howard,1701,F,62,0,FALSE,1353,FALSE
Braybrook,20 Balmoral St,3,h,730000,S,Barry,11/03/2017,10.8,3019,2,2,544,135,1970,Maribyrnong City Council,-37.7815,144.855,Western Metropolitan,3589,TRUE,FALSE,TRUE,12190,TRUE,0,0,FALSE,17,Venthy-Anthropos Mayor,1702,F,85,0,FALSE,1354,FALSE
Braybrook,80 South Rd,4,h,610000,VB,Biggin,17/09/2016,10.8,3019,2,1,283,154,1990,Maribyrnong City Council,-37.7908,144.8485,Western Metropolitan,3589,FALSE,FALSE,FALSE,24631,TRUE,0,1,FALSE,2,Jalaluddin Khoury,1712,M,50,0,FALSE,1361,FALSE
Braybrook,13 Wilson St,3,h,696000,S,YPA,18/03/2017,10.8,3019,1,0,557,90,1960,Maribyrnong City Council,-37.7899,144.8515,Western Metropolitan,3589,FALSE,FALSE,TRUE,252,TRUE,0,0,FALSE,102,Athena Christopoulou,1714,F,41,0,FALSE,1363,FALSE
Braybrook,2B Bradford Ct,3,t,579000,S,Sweeney,19/11/2016,10.8,3019,2,1,198,144,2013,Maribyrnong City Council,-37.7827,144.8625,Western Metropolitan,3589,TRUE,FALSE,FALSE,16902,TRUE,1,2,FALSE,40,Tammy Baker,1716,F,36,0,FALSE,1365,FALSE
Braybrook,1 Moama St,3,h,765000,S,GL,25/02/2017,10.8,3019,1,1,658,105,1960,Maribyrnong City Council,-37.7905,144.8485,Western Metropolitan,3589,FALSE,FALSE,TRUE,5897,TRUE,0,0,FALSE,101,Gary Jackson,1722,F,60,0,TRUE,1370,FALSE
Braybrook,11/1 Windsor St,2,t,475000,S,Barry,25/02/2017,10.8,3019,1,1,115,104,1980,Maribyrnong City Council,-37.7948,144.854,Western Metropolitan,3589,TRUE,FALSE,FALSE,959,TRUE,2,0,FALSE,17,Nichole Peterson,1723,M,63,0,TRUE,1371,FALSE
Braybrook,25 Errol St,4,h,550000,S,Barry,26/07/2016,10.8,3019,2,1,288,160,2000,Maribyrnong City Council,-37.7775,144.855,Western Metropolitan,3589,FALSE,FALSE,TRUE,8514,TRUE,0,0,FALSE,17,Nancy Carroll,1724,F,87,0,FALSE,1372,FALSE
Braybrook,11/27 Marnoo St,3,h,495000,S,Burnham,27/06/2016,10.8,3019,1,1,158,138,2005,Maribyrnong City Council,-37.7889,144.8465,Western Metropolitan,3589,TRUE,FALSE,TRUE,21626,TRUE,0,0,FALSE,45,Robert Russell,1726,M,27,0,TRUE,1374,FALSE
Braybrook,14 Rose St,3,h,565000,S,Nelson,27/11/2016,10.8,3019,2,1,566,78,1970,Maribyrnong City Council,-37.7844,144.8523,Western Metropolitan,3589,TRUE,FALSE,TRUE,21008,TRUE,0,0,FALSE,4,Dr. Sadiq Al-Junaidi,1728,F,60,0,TRUE,1376,FALSE
Braybrook,96 Duke St,2,h,610000,S,Barry,06/05/2017,10.8,3019,1,2,555,74,1950,Maribyrnong City Council,-37.7854,144.8463,Western Metropolitan,3589,TRUE,TRUE,TRUE,23913,TRUE,0,3,FALSE,17,Ms Sian Bryan,12175,M,78,0,TRUE,11699,FALSE
Braybrook,16 Menzies St,2,h,760000,S,Douglas,08/04/2017,10.8,3019,1,1,604,82,1950,Maribyrnong City Council,-37.782,144.8528,Western Metropolitan,3589,TRUE,FALSE,TRUE,20828,TRUE,0,0,FALSE,99,Thomas King,12178,F,64,0,FALSE,11703,FALSE
Braybrook,13/25 Marnoo St,3,t,441700,SP,Barry,22/04/2017,10.8,3019,2,1,145,107,2003,Maribyrnong City Council,-37.7894,144.8463,Western Metropolitan,3589,FALSE,FALSE,FALSE,8,TRUE,2,0,FALSE,17,Todd Hendricks,12180,F,77,0,FALSE,11705,FALSE
Braybrook,10 Sedge Cl,4,h,1000000,S,Nelson,22/04/2017,10.8,3019,3,2,475,319,2002,Maribyrnong City Council,-37.7759,144.8552,Western Metropolitan,3589,FALSE,FALSE,TRUE,11289,TRUE,0,0,FALSE,4,Dr Sharon Stevenson,12181,M,30,0,FALSE,11706,FALSE
Braybrook,15 Myalla St,2,h,570000,VB,Sweeney,24/06/2017,8.6,3019,1,2,567,74,1950,Maribyrnong City Council,-37.7877,144.84757,Western Metropolitan,3589,TRUE,TRUE,TRUE,2425,TRUE,0,0,FALSE,40,Brandon Smith,15908,M,37,0,FALSE,15500,FALSE
Braybrook,14 Enderby Ct,3,h,797000,S,Douglas,08/07/2017,8.6,3019,1,2,694,110,1960,Maribyrnong City Council,-37.79382,144.85107,Western Metropolitan,3589,TRUE,TRUE,TRUE,4540,TRUE,0,1,FALSE,99,Jasmine Kirby,17210,M,85,0,FALSE,16844,FALSE
Braybrook,1 Walker Pl,2,h,590000,S,hockingstuart,08/07/2017,8.6,3019,1,1,304,74,1950,Maribyrnong City Council,-37.78341,144.85574,Western Metropolitan,3589,FALSE,FALSE,TRUE,24240,TRUE,0,0,FALSE,14,Joshua Bishop,17212,M,76,0,FALSE,16846,FALSE
Braybrook,12/27 Marnoo St,3,t,560000,S,Sweeney,22/07/2017,8.6,3019,1,1,158,137,2002,Maribyrnong City Council,-37.78893,144.84652,Western Metropolitan,3589,TRUE,FALSE,FALSE,23390,TRUE,2,0,FALSE,40,Kelly Dennis,18589,M,56,0,FALSE,18262,FALSE
Braybrook,35 Shepherd St,3,h,840000,S,Douglas,16/09/2017,8.6,3019,1,2,620,93,1960,Maribyrnong City Council,-37.78311,144.85331,Western Metropolitan,3589,TRUE,FALSE,TRUE,23596,TRUE,0,0,FALSE,99,Phoebus Diamantis,3271,F,70,0,FALSE,20387,FALSE
Braybrook,5 Howell Pl,3,h,771000,SP,Barry,21/10/2017,8.6,3019,1,0,588,128,1950,Maribyrnong City Council,-37.79373,144.84678,Western Metropolitan,3589,TRUE,FALSE,TRUE,29500,TRUE,0,0,FALSE,17,Pyrontia Kakrimenidis,24414,F,37,0,TRUE,24298,FALSE
Braybrook,17 Kenross Ct,3,h,785000,S,RW,21/10/2017,8.6,3019,1,3,539,114,1950,Maribyrnong City Council,-37.79262,144.84587,Western Metropolitan,3589,TRUE,FALSE,TRUE,17164,TRUE,0,0,FALSE,67,David Hansen,24415,F,80,0,TRUE,24299,FALSE
Braybrook,39 Shepherd St,3,h,801500,S,Bells,03/03/2018,8.6,3019,1,1,603,108,1950,Maribyrnong City Council,-37.78308,144.85297,Western Metropolitan,3589,TRUE,TRUE,TRUE,24806,TRUE,0,0,FALSE,96,Heather George,30714,F,22,1,TRUE,30911,FALSE
Braybrook,305 Ballarat Rd,3,h,780000,VB,GL,17/03/2018,8.6,3019,1,1,613,110,1950,Maribyrnong City Council,-37.77998,144.85338,Western Metropolitan,3589,FALSE,FALSE,TRUE,34184,TRUE,0,0,FALSE,101,Kevin Flores,22959,F,88,0,TRUE,32475,FALSE
Braybrook,25 Myamyn St,4,h,850000,PI,S&L,17/03/2018,8.6,3019,1,,651,119,1950,Maribyrnong City Council,-37.78875,144.84771,Western Metropolitan,3589,FALSE,FALSE,TRUE,7165,TRUE,0,0,FALSE,200,Joan Mendez,32203,M,87,0,FALSE,32476,FALSE
Briar Hill,31A Beaconsfield Rd,3,h,840000,S,Barry,01/07/2017,16.1,3088,1,2,509,120,2000,Banyule City Council,-37.70822,145.11495,Eastern Metropolitan,1390,TRUE,FALSE,TRUE,28744,TRUE,0,0,FALSE,17,William Nielsen,14105,M,47,0,FALSE,13666,FALSE
Briar Hill,1/3 Campbell Rd,2,u,637000,S,Morrison,03/06/2017,16.1,3088,1,1,318,104,1980,Banyule City Council,-37.70688,145.11791,Eastern Metropolitan,1390,FALSE,FALSE,FALSE,24104,TRUE,0,0,FALSE,72,Dr Timothy Johnson,14621,F,31,0,FALSE,14189,TRUE
Briar Hill,1A Campbell Rd,2,h,710500,S,Barry,17/06/2017,16.1,3088,1,1,598,110,1985,Banyule City Council,-37.70681,145.11731,Eastern Metropolitan,1390,FALSE,FALSE,TRUE,5634,TRUE,0,0,FALSE,17,Jessica Cook,15293,F,53,0,TRUE,14875,FALSE
Briar Hill,31 Boyce Av,3,h,830000,S,Buckingham,12/08/2017,16.1,3088,1,2,905,183,1962,Banyule City Council,-37.7063,145.12215,Eastern Metropolitan,1390,FALSE,TRUE,TRUE,15978,TRUE,0,0,FALSE,166,Katherine Cruz,17656,M,24,0,TRUE,17299,FALSE
Briar Hill,77 Karingal Dr,4,h,1030000,S,Nelson,26/08/2017,16.1,3088,3,3,1061,312,1960,Banyule City Council,-37.70591,145.13005,Eastern Metropolitan,1390,FALSE,FALSE,TRUE,30859,TRUE,0,0,FALSE,4,Maria Fernandez,22579,M,66,0,TRUE,22381,FALSE
Briar Hill,8 Suzanne Ct,3,h,785000,SP,Flannagan,14/10/2017,16.1,3088,1,1,789,116,1989,Banyule City Council,-37.70216,145.12039,Eastern Metropolitan,1390,TRUE,FALSE,TRUE,22908,TRUE,0,0,FALSE,256,Amy Brown,23767,M,43,0,TRUE,23630,FALSE
Briar Hill,23 Tower Dr,3,h,825000,S,Nelson,06/01/2018,16.1,3088,2,2,641,154,1977,Banyule City Council,-37.70318,145.11929,Eastern Metropolitan,1390,TRUE,FALSE,TRUE,13124,TRUE,0,0,FALSE,4,Dr Gavin Perkins,28613,F,44,0,TRUE,28700,FALSE
Brighton,18 Rooding St,3,h,1635000,S,Buxton,03/09/2016,11.2,3186,1,2,366,156,1920,Bayside City Council,-37.9038,145.0001,Southern Metropolitan,10579,TRUE,FALSE,FALSE,19339,TRUE,0,0,FALSE,28,Miranda Hernandez,1732,F,47,0,TRUE,1379,FALSE
Brighton,17 McCallum St,4,h,3695000,S,Marshall,3/12/2016,11.2,3186,3,2,836,284,1960,Bayside City Council,-37.9071,144.9898,Southern Metropolitan,10579,TRUE,TRUE,TRUE,3706,TRUE,0,0,FALSE,13,Kyle Morris,1737,F,31,0,FALSE,1382,FALSE
Brighton,18 Victoria St,4,h,3700000,S,Marshall,3/12/2016,11.2,3186,3,2,742,247,1900,Bayside City Council,-37.914,144.9878,Southern Metropolitan,10579,FALSE,TRUE,TRUE,13090,TRUE,0,0,FALSE,13,Katherine Williams,1742,F,28,0,TRUE,1384,FALSE
Brighton,50 Well St,3,h,1975000,S,Buxton,3/12/2016,11.2,3186,1,2,432,122,1930,Bayside City Council,-37.9172,144.996,Southern Metropolitan,10579,TRUE,FALSE,FALSE,12636,TRUE,0,0,FALSE,28,Casey Holder,1744,F,24,0,FALSE,1386,FALSE
Brighton,4/78 Dendy St,3,h,1390000,S,Tiernan's,04/03/2017,11.2,3186,1,2,340,137,1975,Bayside City Council,-37.9205,145.0007,Southern Metropolitan,10579,FALSE,FALSE,FALSE,7275,TRUE,0,0,FALSE,103,Jordan Patel,1748,F,41,0,FALSE,1388,FALSE
Brighton,133 Head St,4,h,2905000,S,Marshall,04/03/2017,11.2,3186,3,1,487,260,1905,Bayside City Council,-37.8926,144.9991,Southern Metropolitan,10579,FALSE,FALSE,FALSE,28886,TRUE,0,3,FALSE,13,Anna Harris,1751,F,23,1,TRUE,1390,FALSE
Brighton,1/112 Roslyn St,2,u,1300000,S,Nick,04/03/2017,11.2,3186,2,2,329,132,1940,Bayside City Council,-37.9172,145.004,Southern Metropolitan,10579,TRUE,FALSE,FALSE,24788,TRUE,0,0,FALSE,94,Amanda Parrish,1752,F,56,0,FALSE,1391,FALSE
Brighton,1/119 Roslyn St,3,t,1725000,PI,Buxton,04/03/2017,11.2,3186,2,2,411,225,1997,Bayside City Council,-37.918,145.0035,Southern Metropolitan,10579,FALSE,FALSE,FALSE,17208,TRUE,1,0,FALSE,28,Kenneth Chandler,1753,F,48,0,FALSE,1392,FALSE
Brighton,30 Barkly St,3,h,2100000,S,Buxton,04/06/2016,11.2,3186,2,2,463,209,1970,Bayside City Council,-37.9082,144.9968,Southern Metropolitan,10579,TRUE,FALSE,TRUE,3805,TRUE,0,0,FALSE,28,Heidi Greer,1758,F,79,5,TRUE,1395,FALSE
Brighton,124 Cole St,4,h,1761000,S,Kay,06/08/2016,11.2,3186,2,3,615,135,1920,Bayside City Council,-37.8956,145.0026,Southern Metropolitan,10579,FALSE,TRUE,TRUE,26607,TRUE,0,0,FALSE,11,Mr Donald Storey,1765,M,86,0,TRUE,1400,FALSE
Brighton,74 Carpenter St,5,h,2750000,VB,Buxton,07/05/2016,11.2,3186,3,1,509,341,2005,Bayside City Council,-37.9118,144.9984,Southern Metropolitan,10579,TRUE,FALSE,FALSE,30401,TRUE,0,0,FALSE,28,Komnenos Botolis,1773,F,87,0,FALSE,1404,FALSE
Brighton,4/149 Church St,2,u,892500,S,Nick,07/05/2016,11.2,3186,1,2,232,92,1970,Bayside City Council,-37.9157,144.9973,Southern Metropolitan,10579,FALSE,FALSE,FALSE,29263,TRUE,0,0,FALSE,94,Ann Clements,1774,F,61,0,FALSE,1405,FALSE
Brighton,120 Cole St,4,h,2145000,S,Buxton,07/05/2016,11.2,3186,2,1,550,197,1910,Bayside City Council,-37.8954,145.0017,Southern Metropolitan,10579,TRUE,FALSE,TRUE,4313,TRUE,0,3,FALSE,28,Amber Torres,1775,F,60,0,TRUE,1406,FALSE
Brighton,15 Hanby St,5,h,3171000,S,Biggin,07/05/2016,11.2,3186,2,2,710,340,2000,Bayside City Council,-37.9241,145.0008,Southern Metropolitan,10579,FALSE,FALSE,TRUE,2061,TRUE,0,0,FALSE,2,Lemonis-Rodofleos Dandanalis,1776,F,86,0,TRUE,1407,FALSE
Brighton,2/422 St Kilda St,3,t,1475000,PI,Buxton,7/11/2016,11.2,3186,2,2,345,163,2000,Bayside City Council,-37.8943,144.9907,Southern Metropolitan,10579,FALSE,FALSE,FALSE,11533,TRUE,2,0,FALSE,28,Sabrina Parker,1787,M,70,0,FALSE,1415,FALSE
Brighton,176 Were St,5,h,1562500,PI,Buxton,10/09/2016,11.2,3186,2,2,655,202,1925,Bayside City Council,-37.9264,145.0044,Southern Metropolitan,10579,FALSE,FALSE,TRUE,4491,TRUE,0,0,FALSE,28,Susan Curry,1801,M,37,0,TRUE,1421,FALSE
Brighton,2 Campbell St,3,h,2050000,PI,hockingstuart,10/12/2016,11.2,3186,3,2,398,262,2012,Bayside City Council,-37.899,144.9901,Southern Metropolitan,10579,FALSE,TRUE,TRUE,8183,TRUE,0,0,FALSE,14,Savannah Chandler,1802,F,66,0,TRUE,1422,FALSE
Brighton,73 Martin St,4,h,3320000,S,Buxton,10/12/2016,11.2,3186,3,2,644,364,2000,Bayside City Council,-37.8964,144.9972,Southern Metropolitan,10579,FALSE,FALSE,FALSE,27556,TRUE,0,0,FALSE,28,Megan Hudson,1808,M,35,0,TRUE,1427,FALSE
Brighton,5 Bridge St,3,h,1650000,S,Hodges,12/11/2016,11.2,3186,2,1,354,143,1910,Bayside City Council,-37.8916,145.0017,Southern Metropolitan,10579,FALSE,FALSE,TRUE,21483,TRUE,0,0,FALSE,52,Ms. Bilsan Kamash,1817,M,36,0,TRUE,1433,FALSE
Brighton,28 Loller St,2,h,1570000,S,Buxton,12/11/2016,11.2,3186,1,0,352,111,1920,Bayside City Council,-37.9154,145.001,Southern Metropolitan,10579,TRUE,FALSE,TRUE,28247,TRUE,0,0,FALSE,28,Anthony Pierce,1821,F,41,9,FALSE,1436,FALSE
Brighton,9 Sussex St,5,h,4700000,VB,Hodges,12/11/2016,11.2,3186,3,2,1073,221,,Bayside City Council,-37.918,144.9911,Southern Metropolitan,10579,TRUE,FALSE,TRUE,8224,TRUE,0,0,FALSE,52,Engineer Khalil Al-Sakakini,1826,F,65,0,FALSE,1439,FALSE
Brighton,40 Whyte St,3,h,1785000,SP,Buxton,12/11/2016,11.2,3186,2,1,404,118,1953,Bayside City Council,-37.9228,144.9996,Southern Metropolitan,10579,FALSE,FALSE,FALSE,16897,TRUE,0,0,FALSE,28,Michele Reynolds,1827,F,59,0,FALSE,1440,FALSE
Brighton,7 Chavasse St,3,h,1875000,S,Hodges,13/08/2016,11.2,3186,2,2,275,170,1991,Bayside City Council,-37.9153,144.9924,Southern Metropolitan,10579,TRUE,TRUE,FALSE,4300,TRUE,0,0,FALSE,52,Dr. Fida Abu Shafid,1830,F,88,0,TRUE,1442,FALSE
Brighton,4/23 South Rd,3,u,1266000,S,Hodges,13/08/2016,11.2,3186,1,2,277,116,1950,Bayside City Council,-37.9268,144.991,Southern Metropolitan,10579,FALSE,FALSE,FALSE,27778,TRUE,0,0,FALSE,52,Stacy Black,1833,F,78,0,TRUE,1444,TRUE
Brighton,97 Dendy St,5,h,2730000,S,Gary,14/05/2016,11.2,3186,3,2,895,423,1938,Bayside City Council,-37.9204,145.0028,Southern Metropolitan,10579,FALSE,FALSE,FALSE,22713,TRUE,0,0,FALSE,53,Mrs. Deanna Smith,1835,M,39,0,TRUE,1446,FALSE
Brighton,95 Cochrane St,4,h,3295888,S,Hodges,15/10/2016,11.2,3186,3,2,565,337,1990,Bayside City Council,-37.8975,144.9991,Southern Metropolitan,10579,FALSE,FALSE,TRUE,22764,TRUE,0,0,FALSE,52,Chloe Smith,1839,F,27,0,TRUE,1449,FALSE
Brighton,22 Champion St,3,h,2375000,S,HAR,17/09/2016,11.2,3186,2,2,547,302,2000,Bayside City Council,-37.9271,145.0034,Southern Metropolitan,10579,TRUE,TRUE,TRUE,21265,TRUE,0,0,FALSE,65,Michael Moreno,1853,M,73,0,TRUE,1460,FALSE
Brighton,679 Hampton St,3,h,1385000,S,Buxton,17/09/2016,11.2,3186,1,2,426,120,1935,Bayside City Council,-37.9254,145.0045,Southern Metropolitan,10579,FALSE,FALSE,TRUE,32177,TRUE,0,0,FALSE,28,Al-Salhi Flowers,1856,F,90,0,TRUE,1462,FALSE
Brighton,4/14 Brickwood St,2,u,858000,S,Marshall,18/03/2017,11.2,3186,1,1,107,75,1950,Bayside City Council,-37.8958,144.9982,Southern Metropolitan,10579,FALSE,FALSE,FALSE,27305,TRUE,0,0,FALSE,13,Geoffrey Gray,1861,F,27,0,TRUE,1467,TRUE
Brighton,12 May St,4,h,2800000,S,Biggin,18/03/2017,11.2,3186,2,4,569,229,1910,Bayside City Council,-37.8962,145.0011,Southern Metropolitan,10579,TRUE,FALSE,TRUE,7862,TRUE,0,0,FALSE,2,Elizabeth Moore,1865,M,90,0,TRUE,1470,FALSE
Brighton,82 New St,5,h,3700000,VB,Kay,18/06/2016,11.2,3186,3,4,1572,305,1890,Bayside City Council,-37.9233,144.9944,Southern Metropolitan,10579,TRUE,FALSE,TRUE,32891,TRUE,0,0,FALSE,11,Vincent Hunt,1871,F,63,0,TRUE,1473,FALSE
Brighton,823 Hampton St,4,h,2475000,VB,Marshall,19/11/2016,11.2,3186,2,2,605,274,1920,Bayside City Council,-37.916,145.0064,Southern Metropolitan,10579,FALSE,FALSE,FALSE,16561,TRUE,0,0,FALSE,13,Bethan Reynolds,1876,M,50,0,TRUE,1476,FALSE
Brighton,64 North Rd,4,h,2700000,SP,Nick,19/11/2016,11.2,3186,2,2,732,333,1925,Bayside City Council,-37.8987,144.9953,Southern Metropolitan,10579,FALSE,FALSE,TRUE,10509,TRUE,0,0,FALSE,94,Craig Clark MD,1878,M,48,0,FALSE,1477,FALSE
Brighton,66 Champion St,4,h,3900000,S,Nick,22/05/2016,11.2,3186,2,2,842,311,1990,Bayside City Council,-37.9227,145.0043,Southern Metropolitan,10579,TRUE,FALSE,TRUE,25210,TRUE,0,1,FALSE,94,Professor of Astetia,1882,F,21,0,TRUE,1481,FALSE
Brighton,33a Durrant St,2,h,1532000,S,Hodges,22/08/2016,11.2,3186,1,2,411,165,1910,Bayside City Council,-37.9095,145.004,Southern Metropolitan,10579,FALSE,FALSE,TRUE,3178,TRUE,0,0,FALSE,52,Jennifer Larson,1889,F,63,0,FALSE,1488,FALSE
Brighton,119 North Rd,4,h,3050000,SP,Buxton,25/02/2017,11.2,3186,4,2,578,319,1995,Bayside City Council,-37.8989,145.0008,Southern Metropolitan,10579,FALSE,FALSE,TRUE,6445,TRUE,0,0,FALSE,28,Stephanie Potts,1902,F,21,0,TRUE,1497,FALSE
Brighton,2/71 Roslyn St,4,t,1630000,SP,Biggin,25/02/2017,11.2,3186,2,2,432,196,2000,Bayside City Council,-37.9228,145.0022,Southern Metropolitan,10579,FALSE,FALSE,FALSE,17853,TRUE,2,0,FALSE,2,Jessica King,1905,M,61,0,FALSE,1498,FALSE
Brighton,58 Champion St,4,h,2640000,S,Hodges,26/07/2016,11.2,3186,2,2,848,246,1975,Bayside City Council,-37.9234,145.0042,Southern Metropolitan,10579,TRUE,FALSE,TRUE,1763,TRUE,0,2,FALSE,52,Ioannis Miliakis,1909,F,26,0,TRUE,1501,FALSE
Brighton,686A Hampton St,4,t,2250000,SP,Marshall,27/11/2016,11.2,3186,2,2,230,281,2012,Bayside City Council,-37.9237,145.0056,Southern Metropolitan,10579,FALSE,FALSE,FALSE,17775,TRUE,2,0,FALSE,13,Ambrosios Koutsogiannopoulos,1917,M,38,0,TRUE,1508,FALSE
Brighton,3A Huntingfield Rd,3,h,2900000,S,Nick,27/11/2016,11.2,3186,1,1,659,161,1942,Bayside City Council,-37.919,144.9953,Southern Metropolitan,10579,FALSE,FALSE,TRUE,16464,TRUE,0,0,FALSE,94,Jerry White,1919,M,55,0,TRUE,1510,FALSE
Brighton,21 Wolseley Gr,4,h,2405000,S,RT,28/05/2016,11.2,3186,1,2,695,142,1970,Bayside City Council,-37.9262,144.9969,Southern Metropolitan,10579,FALSE,FALSE,FALSE,8867,TRUE,0,0,FALSE,29,Brandon Allen,1930,F,20,0,FALSE,1518,FALSE
Brighton,23a Chelsea St,3,u,1352500,S,hockingstuart,28/08/2016,11.2,3186,2,1,280,110,1993,Bayside City Council,-37.91,144.989,Southern Metropolitan,10579,TRUE,FALSE,FALSE,3664,TRUE,0,0,FALSE,14,John Park,1931,M,33,0,FALSE,1519,FALSE
Brighton,86 Dendy St,5,h,3105000,S,Marshall,28/08/2016,11.2,3186,2,2,1045,304,1930,Bayside City Council,-37.9205,145.0012,Southern Metropolitan,10579,FALSE,TRUE,FALSE,22702,TRUE,0,0,FALSE,13,Christoforos Peppas,1933,M,69,0,TRUE,1521,FALSE
Brighton,17 Rusden St,4,h,1500000,VB,Hodges,30/07/2016,11.2,3186,2,1,549,195,1990,Bayside City Council,-37.8869,144.9982,Southern Metropolitan,10579,FALSE,FALSE,TRUE,29455,TRUE,0,2,FALSE,52,Braida Katsaros,1939,F,55,0,TRUE,1526,FALSE
Brighton,33 Brickwood St,3,h,2575000,S,Marshall,08/04/2017,11.2,3186,2,2,517,195,1920,Bayside City Council,-37.894,144.9977,Southern Metropolitan,10579,FALSE,TRUE,TRUE,32466,TRUE,0,2,FALSE,13,Mr Roy Parker,12186,M,57,6,FALSE,11711,FALSE
Brighton,81 Carpenter St,4,t,2900000,VB,Kay,08/04/2017,11.2,3186,4,2,473,292,2013,Bayside City Council,-37.9104,144.9999,Southern Metropolitan,10579,FALSE,FALSE,FALSE,12942,TRUE,2,0,FALSE,11,Jocelyn Schultz,12187,M,47,0,FALSE,11712,FALSE
Brighton,147 North Rd,2,t,975000,PI,Marshall,08/04/2017,11.2,3186,1,1,444,182,1915,Bayside City Council,-37.8993,145.0046,Southern Metropolitan,10579,TRUE,FALSE,FALSE,27369,TRUE,2,0,FALSE,13,Teresa Forster,12191,F,22,0,TRUE,11716,FALSE
Brighton,24 North Rd,4,h,4225000,S,Biggin,08/04/2017,11.2,3186,2,2,920,333,1990,Bayside City Council,-37.8981,144.9902,Southern Metropolitan,10579,FALSE,FALSE,TRUE,21748,TRUE,0,0,FALSE,2,Dr Jacob Bird,12192,F,73,0,FALSE,11717,FALSE
Brighton,38/568 New St,2,u,520000,PI,hockingstuart,13/05/2017,11.2,3186,1,1,1647,73,2004,Bayside City Council,-37.8847,144.9972,Southern Metropolitan,10579,TRUE,FALSE,FALSE,18058,TRUE,0,0,FALSE,14,Shannon Ford,12197,F,32,5,TRUE,11722,FALSE
Brighton,3/1 Thomson St,4,h,2000000,VB,Kay,13/05/2017,11.2,3186,2,2,286,283,1999,Bayside City Council,-37.8981,145,Southern Metropolitan,10579,FALSE,TRUE,FALSE,22300,TRUE,0,0,FALSE,11,Roy Jimenez,12200,M,88,0,TRUE,11725,FALSE
Brighton,5 Blairgowrie Ct,3,h,3025000,PI,Biggin,22/04/2017,11.2,3186,2,4,649,195,1967,Bayside City Council,-37.9056,144.9893,Southern Metropolitan,10579,TRUE,FALSE,FALSE,31323,TRUE,0,0,FALSE,2,Jeremy Duncan,12211,F,66,0,FALSE,11736,FALSE
Brighton,20 Byron St,3,h,2650000,S,RT,01/07/2017,10.5,3186,2,2,645,219,1910,Bayside City Council,-37.90876,145.00743,Southern Metropolitan,10579,FALSE,FALSE,FALSE,18503,TRUE,0,0,FALSE,29,Michael Cook,14106,F,20,0,FALSE,13667,FALSE
Brighton,65A Durrant St,3,h,1175000,PI,Biggin,03/06/2017,10.5,3186,1,3,284,120,1970,Bayside City Council,-37.91155,145.00657,Southern Metropolitan,10579,TRUE,FALSE,TRUE,14675,TRUE,0,0,FALSE,2,Alyssa Sanchez,14625,F,74,0,FALSE,14193,FALSE
Brighton,101 Male St,3,h,1935000,S,RT,03/06/2017,10.5,3186,2,1,385,161,1940,Bayside City Council,-37.91068,145.00394,Southern Metropolitan,10579,FALSE,FALSE,TRUE,13175,TRUE,0,3,FALSE,29,Willie Cruz,14629,M,48,0,TRUE,14197,FALSE
Brighton,3 Champion St,3,h,2655000,SP,Hodges,24/06/2017,10.5,3186,2,2,697,183,1991,Bayside City Council,-37.92829,145.00281,Southern Metropolitan,10579,FALSE,FALSE,TRUE,4039,TRUE,0,0,FALSE,52,Ellen Gill,15909,F,55,0,TRUE,15501,FALSE
Brighton,10A Hartley St,3,t,3275000,SP,Marshall,24/06/2017,10.5,3186,2,3,289,371.6122,,Bayside City Council,-37.92576,144.99233,Southern Metropolitan,10579,TRUE,FALSE,FALSE,16746,TRUE,2,0,FALSE,13,Dionysios-Zinovios Stergialis,15910,M,78,0,TRUE,15502,FALSE
